ticker,name,isin,cnpj,segment,type,price,nav,dy,dy_months,dy_avg_month_6m,pvp,liquidity,pl,vacancy,properties,shareholders,shares,admin_fee,growth_12m,growth_pl_12m,growth_shareholders_12m,change_30d,high_252d,low_252d,report_date,price_date,price_stale_days,dividend_source,score,classification,flags,score_valuation,score_income,score_liquidity,score_size,score_operational,score_growth
CPUR11,CAPITANIA HBC II FII,BRCPURCTF004,34691520000100,Multicategoria,Híbrido,10.8,9.915026,12.0651,12,0.9072166666666667,1.089255842596883,1295055.2063333334,672494017.32,,3.0,1965.0,67825745.0,0.000854,25.152947990198903,9.243440847590922,41.06245513280689,-1.8181818181818077,21.0,9.74,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,62.5,Oportunidade,,62.1,78.5,47.8,31.0,55.0,100.0
HBCR11,FII HBC RENDA URBANA,BRHBCRCTF001,36501159000137,Multicategoria,Híbrido,152.0,130.611197,12.1866,12,0.46281666666666665,1.1637593368047916,19689447.836,208977914.75,,,74.0,1600000.0,0.00012,55.24372186269532,4.931888169835097,105.55555555555554,11.764705882352944,153.52,117.3,2026-07-01,2026-09-04,13,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,62.4,Oportunidade,preco_defasado,47.2,79.9,100.0,1.1,55.0,100.0
FTCE11,OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRFTCECTF005,01235622000161,Multicategoria,Híbrido,2914.9,2956.97086033036,8.177,11,0.9854833333333333,0.9857723114912063,4562862.67625,4004146606.96,,,124.0,1354138.00003178,0.0010476789692735,3.59676210195265,8.780825791206892,-1.5873015873015928,2.5741180610539205,2914.9,2841.75,2026-07-01,2026-04-16,154,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,62.2,Oportunidade,preco_defasado,79.6,35.3,79.9,76.6,55.0,45.3
BBFO11,BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRBBFOCTF004,37180091000102,Multicategoria,Híbrido,66.61,68.3201848572642,13.7529,12,1.2703333333333333,0.9749680879693586,224894.78999999998,273547188.15,,,11223.0,4003900.0,0.000418,27.824014328814417,-6.276657534839791,61.92468619246863,0.07512019230768718,74.46,61.11,2026-08-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,61.8,Oportunidade,,81.3,97.3,3.0,8.0,55.0,100.0
TELM11,TELLUS MULTI FII RL,BRTELMCTF002,45188099000135,Multicategoria,Híbrido,9.85,10.386096,17.8356,12,1.4661833333333334,0.9483833001351036,9012.328999999998,32202089.44,,,410.0,3100500.0,0.00134,160.28962119136466,54.50781381130074,266.07142857142856,1.2332990750256956,10.5,9.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,61.8,Oportunidade,,85.2,100.0,0.0,0.0,55.0,100.0
LVBI11,VBI LOGISTICO FII RL,BRLVBICTF002,30629603000118,Logística,Tijolo,97.48,120.392068,7.2269,12,0.4336333333333333,0.8096878940562763,4131944.8310000002,1940547371.93,,,124371.0,16118565.0,0.000741,-1.8564546326578282,2.3271614477073266,-6.040070713022983,-0.32719836400817437,112.44,95.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,61.2,Oportunidade,,100.0,24.7,77.4,58.1,55.0,27.1
IRIM11,IRIDIUM CRI FII RL,BRIRIMCTF003,41076564000195,Multicategoria,Híbrido,61.04,82.293253,0.0,12,0.0,0.7417376002866237,2962641.6976666665,2898857779.94,,,200859.0,35225947.0,0.000862,4657.082868151519,1658.991991129292,7655.173745173745,0.8425574095489718,79.77,59.25,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,61.1,Oportunidade,,100.0,0.0,68.9,68.3,55.0,100.0
AZPL11,AZ QUEST PANORAMA LOGISTICA FII RESP LIM,BRAZPLCTF000,51890054000100,Logística,Tijolo,7.26,8.605221,10.551259,12,0.9019458333333333,0.8436738579985337,435417.2900000001,360753999.85,,,5796.0,41922689.0,0.001005,45.915763780923896,103.89343015629477,-12.061902594446972,-1.224489795918371,8.15,7.2,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.8,Oportunidade,,100.0,61.7,19.9,15.1,55.0,100.0
URHF11,URCA HEDGE FUND MULTIESTRATÉGIA IMOBILIÁ,BRURHFCTF004,52649350000187,Multicategoria,Híbrido,55.2,99.843877,12.280228000000001,12,0.859889,0.5528631465302575,13042.305333333334,11024461.4,,,332.0,110417.0,0.00029,33.24790622198863,4.544592931782132,61.95121951219513,-3.174881599719337,86.0,54.03,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.7,Oportunidade,,100.0,80.9,0.0,0.0,55.0,100.0
SNEL11,FUNDO DE INVESTIMENTO IMOBILIÁRIO SUNO ENERGIAS LIMPAS,BRSNELCTF010,43741171000184,Outros,Outros,7.93,8.07954272675392,7.3717,12,1.02565,0.981491189314621,5295528.268333333,929530771.72,,,119274.0,115047448.0,0.00010326,199.61689908178843,181.3393418735982,217.89445628997868,-2.4600246002460135,8.94,7.82,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.6,Oportunidade,,80.3,26.4,83.7,39.3,55.0,100.0
HABT11,HABITAT RECEBÍVEIS PULVERIZADOS FII RL,BRHABTCTF001,30578417000105,Multicategoria,Híbrido,64.64,94.3043725481534,11.037742,12,1.0047833333333334,0.6854401153774045,972422.6316666666,766391171.65,,,55780.0,8126783.0,0.0,-4.190271360597626,0.6273199912774308,-9.007862712472681,-2.0160679096559053,80.06,63.45,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.4,Oportunidade,,100.0,67.1,40.4,34.3,55.0,19.4
VGRI11,VALORA RENDA IMOBILIARIA FII,BRVGRICTF008,53656482000107,Outros,Outros,5.43,8.59633528,12.689857,12,0.9446249999999999,0.6316645201860949,171690.5266666667,301058584.77,,,25176.0,35021736.0,0.00171,10.48522649406123,-18.779755171744327,39.75020815986679,4.6242774566473965,8.79,5.1,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.3,Oportunidade,,100.0,85.4,0.0,10.5,55.0,68.3
VILG11,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,BRVILGCTF001,24853044000122,Logística,Tijolo,91.41,109.322030741203,7.7936,12,0.64625,0.836153512519302,2306550.4606666663,1639545786.55,,4.0,149265.0,14997396.0,0.000670201813828,0.23444852757550927,-2.7779505145552164,3.246847569706235,1.589242053789719,104.89,85.5,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.3,Oportunidade,,100.0,31.0,62.5,53.8,55.0,34.1
OUJP11,OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,BROUJPCTF006,26091656000150,Multicategoria,Híbrido,68.21,98.1011775085599,13.0505,12,1.2995166666666667,0.6953025614197982,410663.7636666665,319062700.11,,,24684.0,3252384.0,0.000713,-2.082517346278423,-1.8654107068058035,-2.2996239857510425,3.0362537764350384,91.47,66.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.1,Oportunidade,,100.0,89.5,18.4,11.9,55.0,26.4
IRDM11,IRIDIUM REC IMOB FII,BRIRDMCTF004,28830325000110,Outros,Outros,58.5,78.624686,1.0418,10,0.17363333333333333,0.7440411272357895,8050297.337333333,2959621783.69,,,258917.0,37642399.0,0.000879,,,,-1.7962061440322308,71.89,57.04,2025-10-01,2025-10-23,329,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.0,Oportunidade,preco_defasado,100.0,0.0,94.5,68.9,55.0,50.0
RBHY11,RIO BRAVO CRÉDITO IMOB HIGH YIELD FUNDO DE INV. IMOB. - FII,BRRBHYCTF005,37899479000150,Outros,Outros,58.46,92.828586911574,13.6308,12,1.12115,0.6297628989622283,251203.43766666664,175771393.46,,,3428.0,1893505.0,0.0008717716061963,4.092085972057646,2.054140984362962,6.130030959752331,-3.6902800658978663,84.96,57.4,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,60.0,Oportunidade,,100.0,95.9,5.8,0.0,55.0,47.0
TRBL11,TELLUS RIO BRAVO RENDA LOGISTICA FII DE RESP LTDA,BRTRBLCTF007,16671412000193,Logística,Tijolo,49.6,76.6474159048633,12.1043,12,1.2785666666666666,0.6471190113123289,1119037.3156666667,593181403.25,,,40285.0,7739092.0,0.000452,-14.269665283444727,-11.034774221794951,-17.504556345094503,5.062486761279383,87.99,43.67,2026-08-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,59.8,Oportunidade,,100.0,78.9,44.0,27.8,55.0,0.0
HILG11,HIRE LOG I  FII RESP LIMITADA,BRHILGCTF000,34867728000137,Logística,Tijolo,186.81,252.70522529,20.704121999999998,12,1.8288838333333333,0.7392407489224657,560.43,132987039.9,,,104.0,526253.6212,0.000145,58.229964526785494,23.867336460978407,92.59259259259258,,186.81,186.81,2026-07-01,2025-07-04,440,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,59.7,Oportunidade,preco_defasado,100.0,82.0,0.0,0.0,55.0,100.0
PDBM11,PDB MALLS FII RESPONSABILIDADE LTDA,BRPDBMCTF003,56978773000100,Outros,Outros,115.0,113.001510588235,14.35,12,1.1772833333333332,1.0176855105862015,3277.1740000000004,38420513.6,,,120.0,340000.0,0.0003420386342779,197.30497892266436,-5.390042154671281,400.0,0.0,115.0,100.0,2026-07-01,2026-09-03,14,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,59.2,Oportunidade,preco_defasado,74.8,100.0,0.0,0.0,55.0,100.0
RPRI11,RBR PREMIUM RECEBÍVEIS IMOB FUNDO INVESTIMENTO IMOBILIÁRIO,BRRPRICTF007,42502842000191,Outros,Outros,71.54,99.3879351406562,10.8157,12,0.6712833333333333,0.7198056776082015,822030.0233333333,345047877.29,,,4588.0,3471728.0,0.001132,5.203628626163259,0.5939494495500686,9.81330780277645,2.346208869814026,90.1,68.53,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,59.2,Oportunidade,,100.0,64.6,36.1,13.9,55.0,50.7
HSAF11,HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHSAFCTF004,35360687000150,Outros,Outros,76.11,88.9899566530502,12.8512,12,1.0648833333333334,0.8552650530748547,472096.4606666667,224820666.89,,,8785.0,2526360.0,0.0007773040282168,0.029714816785686438,1.5065914015767623,-1.4471617680053894,5.7083333333333375,84.2,71.35,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,59.2,Oportunidade,,99.2,87.2,22.0,3.0,55.0,33.4
RZAK11,RIZA AKIN FII RL,BRRZAKCTF008,36642219000131,Multicategoria,Híbrido,77.31,87.967537,9.8954,12,0.5195833333333333,0.878846931908529,1423902.317,774807950.83,,,43854.0,8807885.0,0.000952,0.29292131552315914,3.4024631296612817,-2.8166204986149634,3.5632953784326737,87.67,73.68,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,59.2,Oportunidade,,95.7,54.4,50.2,34.6,55.0,34.3
PORD11,POLO CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,BRPORDCTF005,17156502000109,Multicategoria,Híbrido,8.28,9.53415341911691,11.379,12,1.0301666666666665,0.8684567612891344,795903.7246666666,355468992.54,,,46513.0,37283750.0,9.2e-05,1.6431420778529104,-0.4146945971089222,3.700978752814743,1.8450184501844769,8.57,7.85,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,58.9,Oportunidade,,97.2,70.9,35.3,14.7,55.0,38.8
BTAL11,BTGP AGRO LOG FII,BRBTALCTF003,36642244000115,Logística,Tijolo,90.03,115.961163,23.1993,12,0.78005,0.7763806232264159,726627.3706666668,693765025.57,,,38037.0,5982736.0,0.000682,-0.7812083751141561,3.79699207264248,-5.359408822870792,-1.033307683851814,91.4,69.33,2026-01-01,2026-02-19,210,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,58.0,Oportunidade,preco_defasado,100.0,60.0,33.0,31.8,55.0,30.7
GAME11,FII GUARDIAN MULTIESTRATÉGIA,BRGAMECTF002,41269052000145,Outros,Outros,8.08,9.327497,11.287638,12,1.0419118333333335,0.866255974137542,349233.3173333334,265144618.58,,,20431.0,28426127.0,0.000996,12.361521642615742,31.277196230712633,-6.554152945481151,-4.378698224852062,9.63,8.05,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,58.0,Oportunidade,,97.6,69.9,14.2,7.2,55.0,74.5
KIVO11,KILIMA VOLKANO RECEBIVEIS IMOBILIARIOS FII,BRKIVOCTF007,42273325000198,Outros,Outros,53.19,83.8718953263006,12.4755,12,1.0009666666666666,0.6341814477074378,399256.4186666666,186425081.13,,,7207.0,2222736.0,0.000699689436686,2.0538295225892735,-1.3040712458847747,5.411730291063321,0.738636363636358,69.49,51.83,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,57.9,Oportunidade,,100.0,83.1,17.7,0.0,55.0,40.2
HSLG11,HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHSLGCTF009,32903621000171,Logística,Tijolo,79.14,110.069221017551,7.8356,12,0.6679499999999999,0.7190020903971038,1251669.8530000001,1393483712.72,,,42009.0,12660067.0,0.0006319324165484,0.8173859466804656,-0.22992257802606497,1.8646944713869962,9.14356640463383,97.49,70.57,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,57.6,Oportunidade,,100.0,31.5,46.9,49.6,55.0,36.1
RBRY11,PATRIA CREDITO FII,BRRBRYCTF004,30166700000111,Multicategoria,Híbrido,81.96,100.986319,0.0,12,0.0,0.8115950834884872,3607662.688333334,1289546006.57,,,77662.0,12769512.0,0.000976,15.991540386394252,3.3162705207962606,28.666810251992246,2.8356336260978665,99.99,75.33,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,57.4,Oportunidade,,100.0,0.0,73.9,47.6,55.0,86.6
RBRR11,PATRIA HIGH G FII,BRRBRRCTF008,29467977000103,Multicategoria,Híbrido,70.5,91.905989,0.0,12,0.0,0.7670882035772445,4673675.132,1498092893.79,,,143338.0,16300275.0,0.000782,11.13862332446288,8.772764687632172,13.50448196129359,-3.159340659340659,90.25,69.24,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,57.4,Oportunidade,,100.0,0.0,80.6,51.5,55.0,70.5
QAGR11,PATRIA AGRO FII RL,BRQAGRCTF005,32754734000152,Outros,Outros,41.0,66.725833,10.8771,12,0.50125,0.6144546745486116,779797.0882608693,363831543.64,,4.0,13407.0,5452634.0,0.000837,-1.189208066340325,13.05617450690557,-15.43459063958622,-3.393025447690856,42.78,39.5,2026-07-01,2025-02-03,591,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,57.3,Oportunidade,preco_defasado,100.0,65.3,34.8,15.3,55.0,29.4
KFOF11,FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,BRKFOFCTF006,30091444000140,Multicategoria,Híbrido,77.55,88.3369566851259,10.5196,12,0.8634,0.8778885181252548,952838.1373333333,619645324.57,,,26749.0,7014565.0,0.000748,-3.3064752208620707,1.3648946112550853,-7.977845052979227,3.125,87.71,73.6,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,57.3,Oportunidade,,95.8,61.3,39.9,28.9,55.0,22.3
JPPA11,JPP CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII RL,BRJPPACTF005,30982880000100,Multicategoria,Híbrido,74.68,98.9031418616227,14.017999999999999,12,1.2354333333333332,0.7550821803465682,58682.48100000001,89413385.4,,,5896.0,904050.0,0.000146,-4.81449310795104,2.014952042752194,-11.643938258654273,2.5260845689181854,88.43,71.55,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,57.2,Oportunidade,,100.0,100.0,0.0,0.0,55.0,17.3
BCRI11,BANESTES RECEBIVEIS IMOBILIARIOS FII,BRBCRICTF009,22219335000138,Outros,Outros,54.0,85.3428164937192,11.4421,12,0.8825833333333333,0.6327421828640273,351876.83466666675,534064507.08,,,40219.0,6257873.0,0.0006358666144221,-2.166331832325652,2.429669421402103,-6.762333086053407,-5.643893063078798,71.92,52.8,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,56.9,Oportunidade,,100.0,71.6,14.4,25.1,55.0,26.1
WHGR11,WHG REAL ESTATE FII,BRWHGRCTF008,41256643000188,Multicategoria,Híbrido,8.75,9.55309934503085,12.3781,12,1.03195,0.9159331107083493,310149.9676666667,295309027.56,,1.0,15045.0,30912378.9980901,0.000921,3.804977772442419,-0.6897853131629494,8.299740858047787,6.060606060606055,9.72,8.14,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,56.3,Oportunidade,,90.1,82.0,11.2,10.0,55.0,46.0
PQAG11,PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRPQAGCTF009,12978943000172,Logística,Tijolo,53.56,56.4805410798684,10.4415,12,0.8799166666666668,0.9482911986317819,986278.7463333332,790269517.93,,,456.0,13991890.0,0.000183,-0.4817075643700319,2.0153082755152596,-2.9787234042553234,-4.595653722835769,65.94,48.98,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,56.2,Oportunidade,,85.3,60.5,40.8,35.1,55.0,31.7
MCEM11,MERITO CEMITERIOS FII RESPONSABILIDADE LIMITADA,BRMCEMCTF006,46157247000117,Outros,Outros,26.97,27.7874650060942,14.4769,12,0.3892166666666666,0.9705815191880612,42025.24600000001,95069531.9,,,228.0,3421310.0,0.0,5.487430927705361,-9.025138144589274,19.999999999999996,-30.05705394190872,70.01,23.0,2026-08-01,2026-06-18,91,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,56.1,Oportunidade,preco_defasado,81.9,100.0,0.0,0.0,55.0,51.6
KCRE11,KINEA CREDITAS FII RESPONSABILIDADE LIMITADA,BRKCRECTF009,42502802000140,Multicategoria,Híbrido,8.51,9.28322101222222,12.3073,12,1.1481333333333332,0.916707680318695,352479.1543333333,334195956.44,,,16207.0,36000000.0,0.001011,1.1059643790024054,-0.8139437230834878,3.0258724810882986,1.4302741358760418,9.55,8.29,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,56.1,Oportunidade,,90.0,81.2,14.5,13.1,55.0,37.0
CFHI11,CF2 FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRCFHICTF001,34508923000170,Multicategoria,Híbrido,20.1,26.5754222,18.60006,11,2.5704806666666666,0.7563379369378374,481.36799999999994,2514034.94,,1.0,96.0,94600.0,0.008594,,,,-96.78862438089152,626.2,16.8,2025-11-01,2025-12-05,286,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,56.0,Oportunidade,preco_defasado,100.0,82.0,0.0,0.0,55.0,50.0
VRTM11,FATOR VERITA MULTIESTRATÉGIA FII,BRVRTMCTF003,51870412000113,Multicategoria,Híbrido,6.8,9.34383900384161,11.5156,12,0.9512166666666667,0.7277522651240308,192000.22299999997,438891751.09,,6.0,11704.0,46971245.0,0.001011,0.45513744890579577,0.824760959039561,0.0855139387720305,7.2555205047318605,7.44,6.22,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,55.1,Oportunidade,,100.0,72.4,0.0,20.1,55.0,34.9
JSCR11,JS RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRJSCRCTF001,54866214000174,Multicategoria,Híbrido,7.95,9.42259700005873,12.331199999999999,12,1.0422166666666666,0.8437164403773662,285567.8246666667,208588972.05,,,3469.0,22137100.0,0.000917,-2.3941618478866,1.0732773897084824,-5.8616010854816825,2.316602316602334,8.95,7.7,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,54.9,Oportunidade,,100.0,81.5,9.1,1.1,55.0,25.4
XPSF11,XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRXPSFCTF009,30983020000190,Outros,Outros,6.39,7.6116334139606,10.225614,12,0.8757166666666668,0.8395044338682961,978850.9319999999,329600015.72,,,53302.0,43302140.0,0.0,-5.541845580852195,-0.056783236218649336,-11.026907925485741,10.362694300518127,6.99,5.68,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,54.5,Oportunidade,,100.0,58.1,40.6,12.8,55.0,14.9
RMBS11,REC MASTER FUNDO DE CRI COTAS AMORTIZÁVEIS FII RESP LTDA,BRRMBSCTF007,58366499000135,Multicategoria,Híbrido,7.23,8.21654162799335,26.2675,8,1.1820833333333332,0.8799322546322591,5346.564333333333,20838809.31,,,4503.0,2536202.0,0.0014566767970487,225851.49266576924,1502.9853315384614,450200.0,-2.297297297297296,10.0,7.21,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,54.4,Risco,dy_parcial_8_meses,95.5,60.0,0.0,0.0,55.0,100.0
JSRE11,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRJSRECTF007,13371132000171,Multicategoria,Híbrido,60.0,101.588347747481,5.6223,12,0.4694666666666667,0.5906189177241321,2488797.385666667,2109718538.65,,1.0,87207.0,20767328.0,0.00053,-0.264360465825042,-0.347870476662393,-0.18085045498769103,5.485232067510548,70.42,55.82,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,54.2,Oportunidade,,100.0,6.9,64.4,60.2,55.0,32.5
RBRL11,PÁTRIA LOGÍSTICA II FII,BRRBRLCTF001,35705463000133,Logística,Tijolo,75.99,94.3918874074982,6.8446,10,0.6650999999999999,0.805047998160524,1285529.4840000002,631201854.81,,,15776.0,6687035.0,0.0007686087838668,5.012132089168142,-9.96356667046201,19.987830848798293,7.695578231292499,95.0,68.04,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,53.9,Oportunidade,,100.0,20.5,47.6,29.4,55.0,50.0
CPOF11,CAPITÂNIA OFFICE FII,BRCPOFCTF002,48916699000160,Outros,Outros,115.0,125.909385,1.3654000000000002,12,-0.12261666666666667,0.9133552673615235,6548185.527333333,691152370.87,,1.0,117.0,5489284.0,0.0008,13.071896601126234,33.28665034510961,-7.14285714285714,0.4366812227074135,115.0,93.51,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,53.9,Oportunidade,,90.5,0.0,89.2,31.7,55.0,76.9
HTMX11,HOTEL MAXINVEST FII,BRHTMXCTF000,08706065000169,Hotel,Tijolo,136.2,148.234534,12.0491,12,0.7806333333333333,0.9188142352847414,326284.9566666667,428115267.02,,5.0,33399.0,2888094.0,0.001223,-3.5949962903372548,2.61069878801945,-9.80069136869396,1.4903129657227954,151.79,131.15,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,53.3,Oportunidade,,89.7,78.3,12.5,19.5,55.0,21.4
TOPP11,PATRIA TOP OFF FII,BRTOPPCTF013,56805391000176,Outros,Outros,66.06,102.636963,9.9531,12,0.8361,0.6436277737485276,669993.7853333333,464764801.41,,,4355.0,4528240.0,0.000566,-6.934798189031438,-5.01651977697456,-8.853076601088317,5.442936951316835,78.0,59.57,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,53.1,Oportunidade,,100.0,55.0,30.9,21.6,55.0,10.2
PMIS11,PARAMIS HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRPMISCTF006,51868778000158,Outros,Outros,7.56,9.30395428042046,12.1099,12,0.9910166666666665,0.8125577332112978,257473.50199999998,137728686.77,,,6418.0,14803242.0,8.4e-05,-4.337672456751962,0.4181395057595294,-9.093484419263454,0.2652519893899141,8.87,7.33,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,53.1,Oportunidade,,100.0,79.0,6.5,0.0,55.0,18.9
HDEL11,HEDGE DESENVOLVIMENTO LOGÍSTICO FUNDO DE INV IMOB,BRHDELCTF006,44514162000113,Logística,Tijolo,3.26,4.56606770238095,13.8472,12,0.0,0.7139622564729146,276.0336666666666,3835496.87,,1.0,133.0,840000.0,0.001356,-36.269301685942835,-95.68675152003381,23.148148148148138,-36.452241715399616,105.01,3.26,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,52.9,Oportunidade,,100.0,98.3,0.0,0.0,55.0,0.0
BPML11,BTGP SHOPPINGS FII,BRBPMLCTF006,33046142000149,Multicategoria,Híbrido,87.0,119.451983,8.0024,12,0.5446166666666666,0.7283261258207827,497764.574,888931198.85,,,6676.0,7441745.0,7.1e-05,3.783265410103115,-4.446891998585711,12.013422818791941,4.316546762589923,100.0,77.3,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,52.7,Oportunidade,,100.0,33.4,23.3,38.1,55.0,45.9
PVBI11,VBI PRIME FII RL,BRPVBICTF003,35652102000176,Escritórios,Papel,66.96,104.511127,4.8173,12,0.38675,0.6406973297685327,3784857.064333333,2835393868.28,,1.0,181927.0,27130067.0,0.000528,5.261028530075196,-3.069436393230318,13.59149345338071,2.6206896551724146,84.99,63.81,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,52.6,Oportunidade,,100.0,0.0,75.2,67.8,70.0,50.9
AERO11,FII HCO OPPS AERO I,BRAEROCTF005,57927297000152,Logística,Tijolo,100.01,99.943062,-0.2871,12,-9.999999999999999e-05,1.0006697613487168,9404200.29,62690384.88,,,43.0,627261.0,0.001424,264.87494195205284,15.46416961839132,514.2857142857143,0.28075804672615945,100.01,99.73,2026-07-01,2026-01-28,232,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,52.4,Oportunidade,preco_defasado,77.4,0.0,98.4,0.0,55.0,100.0
GLCR11,FII GALAPAGOS HEDGE FUND,BRGLCRCTF002,59669570000111,Multicategoria,Híbrido,95.02,98.81577469,10.776753,12,0.8973901666666667,0.9615873609056051,6856.516333333333,49221125.53,,,908.0,498110.0,0.000338,27.402411452306076,37.188242593731324,17.616580310880824,-4.980000000000007,101.95,94.37,2026-07-01,2026-09-14,3,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,52.4,Oportunidade,,83.3,64.2,0.0,0.0,55.0,100.0
HREC11,HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,BRHRECCTF005,35507262000121,Multicategoria,Híbrido,8.02,8.83110934667174,11.6821,12,1.0121333333333333,0.9081531759113106,187679.30099999995,456443984.71,,,2370.0,51685917.0,0.000733,-3.1046106605016277,2.001468067068002,-8.210689388071257,0.24999999999999467,9.8,7.92,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,52.3,Oportunidade,,91.3,74.2,0.0,21.1,55.0,23.0
